sample,factor,value,group
F335,Factor7,0.901331335549239,single_group
F336,Factor7,2.16960003346025,single_group
F338,Factor7,1.08955631671301,single_group
F341,Factor7,-0.119257442270161,single_group
F342,Factor7,-0.398577684885866,single_group
F343,Factor7,-1.95469870660768,single_group
F344,Factor7,-1.07245576564716,single_group
F345,Factor7,-0.16210818045545,single_group
F346,Factor7,-1.4497622902687,single_group
F349,Factor7,0.322751390152157,single_group
F350,Factor7,-1.56173953041553,single_group
F351,Factor7,-0.946944017678062,single_group
F352,Factor7,0.541972208471283,single_group
F353,Factor7,-1.63450408908159,single_group
F354,Factor7,-0.0320289343287172,single_group
F355,Factor7,0.632725907566481,single_group
F356,Factor7,-0.477692677408408,single_group
F358,Factor7,-1.35789240915255,single_group
F359,Factor7,-0.634082486219229,single_group
F360,Factor7,-0.937417069911642,single_group
F361,Factor7,-1.40170480122642,single_group
F362,Factor7,-0.740886490093581,single_group
F363,Factor7,-1.62786581104888,single_group
F365,Factor7,2.07716251794431,single_group
F366,Factor7,-1.57038152559118,single_group
F371,Factor7,1.62684704951068,single_group
F372,Factor7,0.950542639112387,single_group
F373,Factor7,0.434796803243794,single_group
F374,Factor7,1.04084886658786,single_group
F375,Factor7,-0.428338474953135,single_group
F376,Factor7,-0.959430874355976,single_group
F377,Factor7,0.00110568969338191,single_group
F378,Factor7,1.11923286091718,single_group
F379,Factor7,-1.44552554654081,single_group
F380,Factor7,-0.25059181804472,single_group
F381,Factor7,-0.675985610614523,single_group
F382,Factor7,-1.17924858591323,single_group
F383,Factor7,0.372165340909727,single_group
F386,Factor7,2.41872991461851,single_group
F388,Factor7,-0.011427414057486,single_group
F389,Factor7,0.79357405663314,single_group
F390,Factor7,-1.67603020107557,single_group
F391,Factor7,-0.0926411738948742,single_group
F392,Factor7,-0.8523929983118,single_group
F393,Factor7,0.8476533641043,single_group
F394,Factor7,0.643572554424846,single_group
F395,Factor7,2.60907726157305,single_group
F397,Factor7,0.655652917972433,single_group
F398,Factor7,-0.0411012288474057,single_group
F399,Factor7,0.681975434354702,single_group
F400,Factor7,1.33254160184492,single_group
F401,Factor7,0.157862429560332,single_group
F404,Factor7,-0.468300184891648,single_group
F405,Factor7,0.187355866549295,single_group
F408,Factor7,0.973970332886338,single_group
F410,Factor7,0.555326781344027,single_group
F411,Factor7,0.521928262517666,single_group
F412,Factor7,1.02384797136659,single_group
F413,Factor7,-0.00623404739830897,single_group
F414,Factor7,-0.00315154196657674,single_group
F415,Factor7,-1.69831690723209,single_group
F417,Factor7,2.45234785817529,single_group
F418,Factor7,-0.000618735013069689,single_group
F419,Factor7,-2.00473872809487,single_group
F420,Factor7,-0.209345658549209,single_group
F211,Factor7,0.413618228172964,single_group
F222,Factor7,0.975231927242587,single_group
F228,Factor7,0.429173638491953,single_group
F238,Factor7,0.82537629425312,single_group
F246,Factor7,-0.885107824093396,single_group
F254,Factor7,1.63680184499589,single_group
F272,Factor7,-0.254308805229957,single_group
F284,Factor7,0.426881835775703,single_group
F313,Factor7,-0.831362143647799,single_group
F322,Factor7,-0.164947574155416,single_group
F330,Factor7,1.90898309841863,single_group
F337,Factor7,0.394685298587544,single_group
F348,Factor7,-1.02841738836292,single_group
F357,Factor7,-0.89527284029381,single_group
F369,Factor7,-1.8163317309975,single_group
F364,Factor7,-0.558319521931695,single_group
F370,Factor7,0.320190813969288,single_group
F347,Factor7,0.697073581112711,single_group
F368,Factor7,0.495073767131862,single_group
F387,Factor7,0.361653608670628,single_group
F384,Factor7,0.640146054283548,single_group
F403,Factor7,-1.1637529729247,single_group
F406,Factor7,0.0299887887966688,single_group
F409,Factor7,0.241522181926331,single_group
F407,Factor7,1.64584681784268,single_group
F385,Factor7,2.25956660692659,single_group
F310,Factor7,1.74157718515034,single_group
F270,Factor7,-0.129827235665792,single_group
F296,Factor7,1.27304423180968,single_group
F259,Factor7,1.04667871388662,single_group
F367,Factor7,0.962361225020743,single_group
F402,Factor7,0.677751132863645,single_group
F396,Factor7,-0.0810666735379275,single_group
F241,Factor7,-1.16247741081436,single_group
F340,Factor7,0.28245590521945,single_group
F319,Factor7,0.136410236936042,single_group
F308,Factor7,1.17115941814787,single_group
F212,Factor8,-0.0153801040777965,single_group
F213,Factor8,-0.751142405527985,single_group
F214,Factor8,-0.235392123916563,single_group
F215,Factor8,-0.0120722070061807,single_group
F216,Factor8,0.067590582587276,single_group
F217,Factor8,-0.0522952350604414,single_group
F218,Factor8,0.80981945993632,single_group
F219,Factor8,0.37606002592545,single_group
F220,Factor8,0.0116209223976415,single_group
F221,Factor8,-0.645387652366012,single_group
F223,Factor8,-0.510226274458463,single_group
F224,Factor8,-1.53512176251743,single_group
F225,Factor8,-0.044751279026247,single_group
F226,Factor8,-0.181012027110091,single_group
F227,Factor8,-1.43163234849632,single_group
F229,Factor8,-1.11404856023592,single_group
F230,Factor8,-0.159221757369458,single_group
F231,Factor8,-1.58499259649958,single_group
F232,Factor8,1.54768457222656,single_group
F233,Factor8,-1.5108130914926,single_group
F234,Factor8,1.40594752789387,single_group
F235,Factor8,-0.928251822873473,single_group
F236,Factor8,-0.742245293418149,single_group
F237,Factor8,-1.18176087010697,single_group
F239,Factor8,0.197205247978182,single_group
F240,Factor8,-0.832826276324441,single_group
F242,Factor8,0.599381255680866,single_group
F243,Factor8,0.349964198232362,single_group
F244,Factor8,0.00158840482924135,single_group
F245,Factor8,0.477559116500556,single_group
F247,Factor8,-0.517515034523614,single_group
F248,Factor8,0.0933357692090963,single_group
F249,Factor8,0.292380639102149,single_group
F250,Factor8,-0.167186915500656,single_group
F251,Factor8,-0.0184272472583384,single_group
F252,Factor8,1.59016533487039,single_group
F253,Factor8,1.56437666699686,single_group
F255,Factor8,0.0867657498692138,single_group
F256,Factor8,0.139257021359469,single_group
F257,Factor8,0.787061218208416,single_group
F258,Factor8,1.07711967767224,single_group
F260,Factor8,0.445554284535895,single_group
F261,Factor8,1.96755018628808,single_group
F262,Factor8,1.35829695932442,single_group
F263,Factor8,0.989617695710334,single_group
F264,Factor8,-0.74206672259402,single_group
F265,Factor8,-0.00107539378410231,single_group
F266,Factor8,0.21699098724926,single_group
F267,Factor8,-0.576506715542649,single_group
F268,Factor8,-0.111982275392379,single_group
F269,Factor8,0.80204403794849,single_group
F271,Factor8,0.266301544349548,single_group
F273,Factor8,-0.479774196676017,single_group
F274,Factor8,-0.00233029218468391,single_group
F275,Factor8,1.10152326238615,single_group
F276,Factor8,-0.0202896750859996,single_group
F277,Factor8,0.425100116934916,single_group
F278,Factor8,-1.35195889703693,single_group
F279,Factor8,0.43575006134643,single_group
F280,Factor8,1.44733150252043,single_group
F281,Factor8,-0.0137921445733296,single_group
F282,Factor8,-0.03305010552972,single_group
F283,Factor8,-0.766635737975399,single_group
F285,Factor8,-0.784066590153532,single_group
F286,Factor8,0.755084235006287,single_group
F287,Factor8,-0.00866397080605256,single_group
F288,Factor8,-0.682737926713476,single_group
F289,Factor8,-0.0795221862679493,single_group
F290,Factor8,2.19055218020004,single_group
F291,Factor8,-0.427177936048234,single_group
F292,Factor8,0.921834898922545,single_group
F293,Factor8,-0.226358621979939,single_group
F294,Factor8,0.972901145723007,single_group
F295,Factor8,-0.361173050137752,single_group
F297,Factor8,-1.78490329902496,single_group
F298,Factor8,1.59829795351181,single_group
F299,Factor8,-1.04789147630224,single_group
F300,Factor8,0.302750362494874,single_group
F301,Factor8,-0.405595067725901,single_group
F302,Factor8,-1.01397696109223,single_group
F303,Factor8,-1.05430129652552,single_group
F304,Factor8,-0.527588032165868,single_group
F305,Factor8,0.038483639027351,single_group
F306,Factor8,0.5272552485609,single_group
F307,Factor8,0.774502120408262,single_group
F309,Factor8,1.64654863659323,single_group
F311,Factor8,-1.00925271661453,single_group
F312,Factor8,0.385508455182741,single_group
F314,Factor8,0.0264770245027551,single_group
F315,Factor8,-0.17682628994427,single_group
F316,Factor8,0.227450513574975,single_group
F317,Factor8,1.07561524265206,single_group
F318,Factor8,0.465068243256034,single_group
F320,Factor8,0.437564063051995,single_group
F321,Factor8,-0.188676100856166,single_group
F323,Factor8,-0.586344173095757,single_group
F324,Factor8,-0.401030648440726,single_group
F325,Factor8,-0.0606765815882301,single_group
F326,Factor8,-0.160048357304105,single_group
F327,Factor8,-0.0187115536636381,single_group
F328,Factor8,-0.516630134113389,single_group
F329,Factor8,-0.604799080045505,single_group
F331,Factor8,0.401375785422168,single_group
F332,Factor8,-0.426271298338416,single_group
F333,Factor8,0.758795381682021,single_group
F334,Factor8,-1.17240947499578,single_group
F335,Factor8,-0.557479250501996,single_group
F336,Factor8,-0.560368833752288,single_group
F338,Factor8,-0.169747352636557,single_group
F341,Factor8,1.27389590929318,single_group
F342,Factor8,0.575941055559077,single_group
F343,Factor8,0.899808687290011,single_group
F344,Factor8,0.427862445637224,single_group
F345,Factor8,-0.568055176543529,single_group
F346,Factor8,0.0469482633349853,single_group
F349,Factor8,-0.976583108136204,single_group
F350,Factor8,-0.773804229287279,single_group
F351,Factor8,-1.87873126374311,single_group
F352,Factor8,-1.59045181870625,single_group
F353,Factor8,-0.895294230044686,single_group
F354,Factor8,0.118115373161502,single_group
F355,Factor8,-0.76486519444417,single_group
F356,Factor8,-0.614961328881312,single_group
F358,Factor8,0.18675374359065,single_group
F359,Factor8,-0.205750699768674,single_group
F360,Factor8,-1.95218550194609,single_group
F361,Factor8,0.0126637099677679,single_group
F362,Factor8,0.147877638057321,single_group
F363,Factor8,-0.0389524768032139,single_group
F365,Factor8,-0.238709871637051,single_group
F366,Factor8,2.68125248393826,single_group
F371,Factor8,-0.12069545638601,single_group
F372,Factor8,-0.853736124803433,single_group
F373,Factor8,-1.63329837587553,single_group
F374,Factor8,-0.446271274095072,single_group
F375,Factor8,-1.69872848828919,single_group
F376,Factor8,0.0921785801316002,single_group
F377,Factor8,0.0111047703074389,single_group
F378,Factor8,-0.0267084240188069,single_group
F379,Factor8,-0.853197157178058,single_group
F380,Factor8,-1.02465911207187,single_group
F381,Factor8,-0.0630902069702918,single_group
F382,Factor8,0.190570225152067,single_group
F383,Factor8,1.20062285139952,single_group
F386,Factor8,0.668419355541984,single_group
F388,Factor8,2.45879426176716,single_group
F389,Factor8,2.92307677592808,single_group
F390,Factor8,0.470027164913647,single_group
F391,Factor8,-0.977648808120364,single_group
F392,Factor8,-0.453954631977439,single_group
F393,Factor8,-0.555048086465025,single_group
F394,Factor8,1.09177614150333,single_group
F395,Factor8,0.379829617181873,single_group
F397,Factor8,1.47013243668392,single_group
F398,Factor8,-1.84348040961863,single_group
F399,Factor8,-0.401620850467037,single_group
F400,Factor8,-1.03710935039326,single_group
F401,Factor8,-0.134328897354433,single_group
F404,Factor8,1.97653611127401,single_group
F405,Factor8,2.7798334121867,single_group
F408,Factor8,-0.399999333618349,single_group
F410,Factor8,-0.928103861133171,single_group
F411,Factor8,0.0157651735366557,single_group
F412,Factor8,-0.969851452235067,single_group
F413,Factor8,0.00555081644106055,single_group
F414,Factor8,-0.00185571680864756,single_group
F415,Factor8,1.62646563907408,single_group
F417,Factor8,0.387541810071081,single_group
F418,Factor8,-0.00592284238652856,single_group
F419,Factor8,-0.0298349874069161,single_group
F420,Factor8,0.00943955668510924,single_group
F211,Factor8,2.95473086853811,single_group
F222,Factor8,-0.0108925881320296,single_group
F228,Factor8,-0.925717116754402,single_group
F238,Factor8,-1.57168698144005,single_group
F246,Factor8,-0.122235263265162,single_group
F254,Factor8,1.21304161100497,single_group
F272,Factor8,0.0845395206460819,single_group
F284,Factor8,-0.129486304958502,single_group
F313,Factor8,-0.565385908973431,single_group
F322,Factor8,-1.2174097403813,single_group
F330,Factor8,-1.35539371993535,single_group
F337,Factor8,-0.730870340915151,single_group
F348,Factor8,-0.286307497705541,single_group
F357,Factor8,-1.27859049407246,single_group
F369,Factor8,1.38662180678798,single_group
F364,Factor8,0.613149655443642,single_group
F370,Factor8,1.63179286927639,single_group
F347,Factor8,0.0320276826857681,single_group
F368,Factor8,-0.293792130914892,single_group
F387,Factor8,0.851598284270609,single_group
F384,Factor8,-0.68676226071935,single_group
F403,Factor8,-0.771466177546384,single_group
F406,Factor8,0.0189380758737329,single_group
F409,Factor8,0.109435423445527,single_group
F407,Factor8,0.842983116553438,single_group
F385,Factor8,0.731303089904174,single_group
F310,Factor8,-0.554684453997325,single_group
F270,Factor8,0.211185968152233,single_group
F296,Factor8,-0.899820474103957,single_group
F259,Factor8,1.14206659537284,single_group
F367,Factor8,-0.274076606834786,single_group
F402,Factor8,-0.743204884708814,single_group
F396,Factor8,-1.0720136231237,single_group
F241,Factor8,0.0982669426020326,single_group
F340,Factor8,-1.68975197500945,single_group
F319,Factor8,2.35131585733902,single_group
F308,Factor8,0.470179935939088,single_group
F212,Factor9,-0.316061859860522,single_group
F213,Factor9,0.699151922112948,single_group
F214,Factor9,-1.47669822800922,single_group
F215,Factor9,1.04105696595051,single_group
F216,Factor9,0.134427927119593,single_group
F217,Factor9,0.87159814518917,single_group
F218,Factor9,-1.10559215304843,single_group
F219,Factor9,-0.660617709949522,single_group
F220,Factor9,0.40596963427677,single_group
F221,Factor9,0.440076932579095,single_group
F223,Factor9,-0.844678579265016,single_group
F224,Factor9,-0.0865639743281786,single_group
F225,Factor9,-0.687337800515117,single_group
F226,Factor9,-0.544131225354449,single_group
F227,Factor9,0.339404754889809,single_group
F229,Factor9,0.161433721215319,single_group
F230,Factor9,-0.0450289218456642,single_group
F231,Factor9,0.794616364328916,single_group
F232,Factor9,0.234661198367169,single_group
F233,Factor9,-0.0570795806180376,single_group
F234,Factor9,-0.169125115807754,single_group
F235,Factor9,-0.172837945239242,single_group
F236,Factor9,0.625327460627314,single_group
F237,Factor9,1.35475415354661,single_group
F239,Factor9,-0.731419920446797,single_group
F240,Factor9,-1.05276411558215,single_group
F242,Factor9,0.201265237332574,single_group
F243,Factor9,-1.48883936788883,single_group
F244,Factor9,-0.000442979025684025,single_group
F245,Factor9,-1.1039539694081,single_group
F247,Factor9,-1.07625492700166,single_group
F248,Factor9,-0.0189001763075969,single_group
F249,Factor9,0.359398460158735,single_group
F250,Factor9,-0.671925466770647,single_group
F251,Factor9,-0.429796652629967,single_group
F252,Factor9,-0.141523373489743,single_group
F253,Factor9,-0.820905772154555,single_group
F255,Factor9,-1.13067628188747,single_group
F256,Factor9,0.966314531406252,single_group
F257,Factor9,-1.18847756911655,single_group
F258,Factor9,-0.774904839822222,single_group
F260,Factor9,1.2479827808094,single_group
F261,Factor9,-0.521882604960597,single_group
F262,Factor9,0.708897846020522,single_group
F263,Factor9,0.297105252492444,single_group
F264,Factor9,1.18031994413754,single_group
F265,Factor9,-0.692958405594053,single_group
F266,Factor9,0.943226414342704,single_group
F267,Factor9,0.323479655350785,single_group
F268,Factor9,0.242574984786151,single_group
F269,Factor9,0.760172682020289,single_group
F271,Factor9,0.645566432786025,single_group
F273,Factor9,0.469121756810135,single_group
F274,Factor9,-0.00102674831963061,single_group
F275,Factor9,-0.753149404148964,single_group
F276,Factor9,-0.384107291186247,single_group
F277,Factor9,-1.19382350998284,single_group
F278,Factor9,0.525897828449469,single_group
F279,Factor9,0.664887993583466,single_group
F280,Factor9,0.228172162161659,single_group
F281,Factor9,-0.644661465309558,single_group
F282,Factor9,0.145450115035737,single_group
F283,Factor9,-0.864190161571843,single_group
F285,Factor9,0.0574732005454961,single_group
F286,Factor9,-1.85589795382327,single_group
F287,Factor9,0.359389105204389,single_group
F288,Factor9,0.543850331111655,single_group
F289,Factor9,-0.172617413275695,single_group
F290,Factor9,0.931086371921722,single_group
F291,Factor9,-0.325367833136211,single_group
F292,Factor9,-1.40282512490628,single_group
F293,Factor9,0.520740211094144,single_group
F294,Factor9,1.34155191849879,single_group
F295,Factor9,1.13075501968346,single_group
F297,Factor9,-1.27140527751855,single_group
F298,Factor9,1.30153932912166,single_group
F299,Factor9,0.933148349785166,single_group
F300,Factor9,-1.02467945594112,single_group
F301,Factor9,0.928178708802146,single_group
F302,Factor9,-0.313104658490827,single_group
F303,Factor9,-1.00703448418861,single_group
F304,Factor9,-0.062183360297809,single_group
F305,Factor9,-0.881453450191616,single_group
F306,Factor9,-0.239944245109472,single_group
F307,Factor9,-1.4112237688825,single_group
F309,Factor9,-0.580016225142303,single_group
F311,Factor9,-0.155197315442011,single_group
F312,Factor9,-1.16805252873285,single_group
F314,Factor9,0.903143144817316,single_group
F315,Factor9,0.527214877740793,single_group
F316,Factor9,0.908695533068798,single_group
F317,Factor9,-1.23705535552022,single_group
F318,Factor9,1.15268269269818,single_group
F320,Factor9,0.735579665422915,single_group
F321,Factor9,0.218381409491514,single_group
F323,Factor9,-0.582216656426373,single_group
F324,Factor9,-1.25729590247316,single_group
F325,Factor9,0.0668810518008819,single_group
F326,Factor9,-1.21531051347856,single_group
F327,Factor9,-1.19495956593829,single_group
F328,Factor9,-1.179412447968,single_group
F329,Factor9,1.04286797879157,single_group
F331,Factor9,1.15075940430064,single_group
F332,Factor9,0.90801977459228,single_group
F333,Factor9,1.0859528842777,single_group
F334,Factor9,-0.999815903129194,single_group
F335,Factor9,0.747337734375919,single_group
F336,Factor9,-0.987201236862387,single_group
F338,Factor9,0.814007397783719,single_group
F341,Factor9,0.631460110603111,single_group
F342,Factor9,1.08855216894157,single_group
F343,Factor9,0.391019918278736,single_group
F344,Factor9,1.40820722135793,single_group
F345,Factor9,0.99268027547658,single_group
F346,Factor9,1.12707448933827,single_group
F349,Factor9,-1.18050532934843,single_group
F350,Factor9,-1.19952569854783,single_group
F351,Factor9,-0.938029648148014,single_group
F352,Factor9,0.762136437664217,single_group
F353,Factor9,-1.07302290661839,single_group
F354,Factor9,0.747564321215331,single_group
F355,Factor9,-0.392893811027284,single_group
F356,Factor9,1.218899749498,single_group
F358,Factor9,-1.02778376608107,single_group
F359,Factor9,-0.202905377855844,single_group
F360,Factor9,-1.00967704586403,single_group
F361,Factor9,0.825138469193081,single_group
F362,Factor9,-0.970094301610461,single_group
F363,Factor9,0.290028577772615,single_group
F365,Factor9,-1.59555794530094,single_group
F366,Factor9,-1.10968990989027,single_group
F371,Factor9,0.416492236641,single_group
F372,Factor9,0.48749830927984,single_group
F373,Factor9,-0.556600905704181,single_group
F374,Factor9,0.414388776881423,single_group
F375,Factor9,-0.411881373334598,single_group
F376,Factor9,0.920049527142969,single_group
F377,Factor9,0.00288074212201763,single_group
F378,Factor9,0.406113888171646,single_group
F379,Factor9,-1.30171205823911,single_group
F380,Factor9,0.965318171616258,single_group
F381,Factor9,-1.11136742331276,single_group
F382,Factor9,1.09556953503872,single_group
F383,Factor9,1.17736656282029,single_group
F386,Factor9,0.383771361287053,single_group
F388,Factor9,-0.371506948231427,single_group
F389,Factor9,0.608041092219568,single_group
F390,Factor9,-0.950611509004132,single_group
F391,Factor9,-0.241900162613399,single_group
F392,Factor9,-0.700049712921654,single_group
F393,Factor9,0.33989954882339,single_group
F394,Factor9,-1.31120763315648,single_group
F395,Factor9,-0.0605768537424922,single_group
F397,Factor9,0.422274795633414,single_group
F398,Factor9,0.57985210432089,single_group
F399,Factor9,0.503713164308926,single_group
F400,Factor9,0.044030521610097,single_group
F401,Factor9,-0.553647199092547,single_group
F404,Factor9,0.749315170341047,single_group
F405,Factor9,1.15189590361528,single_group
F408,Factor9,-0.806228749514052,single_group
F410,Factor9,0.377364582921505,single_group
F411,Factor9,0.522435886285173,single_group
F412,Factor9,3.43726422150955,single_group
F413,Factor9,-0.00450180632057407,single_group
F414,Factor9,-0.00165527826155903,single_group
F415,Factor9,1.02453427094436,single_group
F417,Factor9,-0.294499665409995,single_group
F418,Factor9,0.000414868540682202,single_group
F419,Factor9,-0.817388538365824,single_group
F420,Factor9,-0.78129674781,single_group
F211,Factor9,0.755205154366769,single_group
F222,Factor9,0.789325051151871,single_group
F228,Factor9,-0.592258980689035,single_group
F238,Factor9,1.22576773793065,single_group
F246,Factor9,-0.869776796996672,single_group
F254,Factor9,1.55527434510639,single_group
F272,Factor9,1.04328612978817,single_group
F284,Factor9,-0.853477633634441,single_group
F313,Factor9,1.23830964927332,single_group
F322,Factor9,-0.414503477574438,single_group
F330,Factor9,-0.765204673781957,single_group
F337,Factor9,-0.131223513286243,single_group
F348,Factor9,1.24173028855451,single_group
F357,Factor9,0.598594515773133,single_group
F369,Factor9,-0.827102353224346,single_group
F364,Factor9,-0.706234271006809,single_group
F370,Factor9,0.431676793824944,single_group
F347,Factor9,0.315044686744399,single_group
F368,Factor9,-0.865671243088146,single_group
F387,Factor9,-1.02043412214172,single_group
F384,Factor9,0.56105852175278,single_group
F403,Factor9,-1.06171582589609,single_group
F406,Factor9,0.643120049142596,single_group
F409,Factor9,0.79114407373802,single_group
F407,Factor9,-0.395062875670057,single_group
F385,Factor9,-2.16526604214734,single_group
F310,Factor9,-0.798841694846854,single_group
F270,Factor9,1.58289547576291,single_group
F296,Factor9,-0.26742513289709,single_group
F259,Factor9,-0.758357416448782,single_group
F367,Factor9,-0.776935063277251,single_group
F402,Factor9,0.0777528157336528,single_group
F396,Factor9,1.41763819658447,single_group
F241,Factor9,-0.288139736518005,single_group
F340,Factor9,-0.96234922748789,single_group
F319,Factor9,0.011679135492219,single_group
F308,Factor9,-1.72170147479363,single_group
F212,Factor10,-0.0491128344585981,single_group
F213,Factor10,1.71627072464769,single_group
F214,Factor10,1.61080072352508,single_group
F215,Factor10,0.15652776357596,single_group
F216,Factor10,0.563354695562787,single_group
F217,Factor10,-0.00617750578894349,single_group
F218,Factor10,0.298487864322577,single_group
F219,Factor10,0.33689358443654,single_group
F220,Factor10,-0.0905309283131084,single_group
F221,Factor10,-0.125521877790138,single_group
F223,Factor10,-2.05120104407494,single_group
F224,Factor10,-0.0728082048388578,single_group
F225,Factor10,0.0203912546829778,single_group
F226,Factor10,-1.08822486658139,single_group
F227,Factor10,-3.7640011436639,single_group
F229,Factor10,-1.88815555312622,single_group
F230,Factor10,-0.712893611677877,single_group
F231,Factor10,-0.595652543319091,single_group
F232,Factor10,0.481709738111957,single_group
F233,Factor10,-0.547555408767282,single_group
F234,Factor10,0.916598370598008,single_group
F235,Factor10,0.693646479761548,single_group
F236,Factor10,0.240427323693592,single_group
F237,Factor10,-2.30369642533008,single_group
F239,Factor10,0.962935418611546,single_group
F240,Factor10,-0.0530565697436805,single_group
F242,Factor10,0.0990954149785258,single_group
F243,Factor10,0.365062893333206,single_group
F244,Factor10,0.000446021586412482,single_group
F245,Factor10,-0.116043669937856,single_group
F247,Factor10,0.0170416976347914,single_group
F248,Factor10,1.07362941528951,single_group
F249,Factor10,0.786093032071229,single_group
F250,Factor10,0.819500567119293,single_group
F251,Factor10,0.322330146943342,single_group
F252,Factor10,0.351508069152711,single_group
F253,Factor10,1.22084890491618,single_group
F255,Factor10,0.227831557853715,single_group
F256,Factor10,-0.448050342158699,single_group
F257,Factor10,-1.27880587022535,single_group
F258,Factor10,-0.665681286402711,single_group
F260,Factor10,-0.336285417201818,single_group
F261,Factor10,0.65866373825586,single_group
F262,Factor10,-0.636071419936905,single_group
F263,Factor10,-0.239583872442077,single_group
F264,Factor10,-0.0200077214950446,single_group
F265,Factor10,0.264346568852707,single_group
F266,Factor10,-0.349838712762144,single_group
F267,Factor10,-0.917589810430838,single_group
F268,Factor10,0.867525576411246,single_group
F269,Factor10,0.524684459318047,single_group
F271,Factor10,1.23006513502786,single_group
F273,Factor10,1.18295257221245,single_group
F274,Factor10,-0.00242410276733433,single_group
F275,Factor10,0.414928015858022,single_group
F276,Factor10,0.0674270573421959,single_group
F277,Factor10,0.0908845140162279,single_group
F278,Factor10,-1.08490261194899,single_group
F279,Factor10,-5.05393834622586,single_group
F280,Factor10,0.156659185687225,single_group
F281,Factor10,0.326207668720932,single_group
F282,Factor10,-0.118099510806495,single_group
F283,Factor10,-1.47991343985976,single_group
F285,Factor10,0.217468098956241,single_group
F286,Factor10,-1.07476634734073,single_group
F287,Factor10,-0.0511891001576826,single_group
F288,Factor10,0.856175768835353,single_group
F289,Factor10,0.59313460070644,single_group
F290,Factor10,-0.0697566503651267,single_group
F291,Factor10,-0.154515924143283,single_group
F292,Factor10,0.743724479742047,single_group
F293,Factor10,0.450449720323783,single_group
F294,Factor10,0.600455286384686,single_group
F295,Factor10,-2.84247453545025,single_group
F297,Factor10,0.80677536100657,single_group
F298,Factor10,-1.18923268553002,single_group
F299,Factor10,0.984456324472888,single_group
F300,Factor10,0.486279360590881,single_group
F301,Factor10,1.07909600996607,single_group
F302,Factor10,-0.048031433972028,single_group
F303,Factor10,0.269285215289344,single_group
F304,Factor10,0.427886897701374,single_group
F305,Factor10,-0.297966783054246,single_group
F306,Factor10,0.422195390848153,single_group
F307,Factor10,-0.813416703794477,single_group
F309,Factor10,-0.553909233865757,single_group
F311,Factor10,0.469440582466642,single_group
F312,Factor10,0.737179244812962,single_group
F314,Factor10,0.0457518175692084,single_group
F315,Factor10,-0.194373630261361,single_group
F316,Factor10,-1.03730735230996,single_group
F317,Factor10,0.232237526996739,single_group
F318,Factor10,0.738241267646611,single_group
F320,Factor10,-0.275621982545035,single_group
F321,Factor10,0.257031142340136,single_group
F323,Factor10,-0.1252314375745,single_group
F324,Factor10,-0.140196892012218,single_group
F325,Factor10,-0.576957137062512,single_group
F326,Factor10,0.482447631287339,single_group
F327,Factor10,-0.000999621331459615,single_group
F328,Factor10,-1.75606767310805,single_group
F329,Factor10,-0.416757340894619,single_group
F331,Factor10,-1.68273492646401,single_group
F332,Factor10,0.582458346243044,single_group
F333,Factor10,-0.281841068692951,single_group
F334,Factor10,0.683713815167459,single_group
F335,Factor10,1.40600140583338,single_group
F336,Factor10,0.26979229079333,single_group
F338,Factor10,0.726427556489541,single_group
F341,Factor10,0.783081258466359,single_group
F342,Factor10,0.186316634705349,single_group
F343,Factor10,0.685886078333373,single_group
F344,Factor10,-0.235154833266597,single_group
F345,Factor10,0.375235043603385,single_group
F346,Factor10,1.06793839181215,single_group
F349,Factor10,-0.116693014436736,single_group
F350,Factor10,0.278118621067414,single_group
F351,Factor10,0.134466274841376,single_group
F352,Factor10,0.183698228820402,single_group
F353,Factor10,-0.683179523407958,single_group
F354,Factor10,0.517407476582313,single_group
F355,Factor10,-0.14748816149156,single_group
F356,Factor10,-0.73317138105997,single_group
F358,Factor10,-0.219145658607234,single_group
F359,Factor10,2.36590883798341,single_group
F360,Factor10,0.461537217913217,single_group
F361,Factor10,0.111649267029799,single_group
F362,Factor10,1.78089739567074,single_group
F363,Factor10,-0.00063739804034911,single_group
F365,Factor10,0.885844211662477,single_group
F366,Factor10,-1.19859629489796,single_group
F371,Factor10,-0.143398386833211,single_group
F372,Factor10,1.10576642258209,single_group
F373,Factor10,0.552379748711216,single_group
F374,Factor10,-0.277578542393701,single_group
F375,Factor10,0.705576477148468,single_group
F376,Factor10,-0.923346153520165,single_group
F377,Factor10,0.000797907464873824,single_group
F378,Factor10,-0.0368462197480618,single_group
F379,Factor10,0.183069282855523,single_group
F380,Factor10,0.355925803604139,single_group
F381,Factor10,0.150610630167311,single_group
F382,Factor10,0.566549051252529,single_group
F383,Factor10,0.350439162587084,single_group
F386,Factor10,-0.481766228073611,single_group
F388,Factor10,-0.922583063003272,single_group
F389,Factor10,-0.104822864362495,single_group
F390,Factor10,-0.159159074338554,single_group
F391,Factor10,-0.248223792714008,single_group
F392,Factor10,-0.327086318446879,single_group
F393,Factor10,0.496968785100728,single_group
F394,Factor10,-0.307269337126086,single_group
F395,Factor10,0.911501141342046,single_group
F397,Factor10,1.12541133921402,single_group
F398,Factor10,-0.399651256579921,single_group
F399,Factor10,-0.762767455075573,single_group
F400,Factor10,0.415176227783405,single_group
F401,Factor10,0.207872515280268,single_group
F404,Factor10,-0.298321147533234,single_group
F405,Factor10,-0.726733462067071,single_group
