sample,factor,value,group
F118,Factor2,-0.197855024595449,single_group
F121,Factor2,1.4300054494274,single_group
F122,Factor2,0.161918299770972,single_group
F124,Factor2,1.71814843408093,single_group
F125,Factor2,-0.871910442906727,single_group
F126,Factor2,-1.87312401780599,single_group
F127,Factor2,-1.96084244077532,single_group
F128,Factor2,-1.40064327126128,single_group
F129,Factor2,-0.0145874052546153,single_group
F013,Factor2,-1.55115752751523,single_group
F130,Factor2,1.06332397190986,single_group
F131,Factor2,2.42701487593018,single_group
F132,Factor2,0.365574647195823,single_group
F133,Factor2,-0.215014197667172,single_group
F134,Factor2,-0.876486656270221,single_group
F135,Factor2,0.523270531610413,single_group
F136,Factor2,-0.280213618053895,single_group
F137,Factor2,-0.0187674834656729,single_group
F138,Factor2,0.00181791441724862,single_group
F139,Factor2,-1.08033785084115,single_group
F014,Factor2,-1.61483509932896,single_group
F141,Factor2,-0.0713324881677952,single_group
F142,Factor2,-0.10304065183196,single_group
F143,Factor2,3.16032871786403,single_group
F144,Factor2,0.779816864469258,single_group
F145,Factor2,-0.802077068788646,single_group
F146,Factor2,0.597968574941127,single_group
F147,Factor2,1.91514299834046,single_group
F148,Factor2,0.744134298072276,single_group
F149,Factor2,-0.00726466702836054,single_group
F015,Factor2,3.68329136668719,single_group
F150,Factor2,-0.251436334203923,single_group
F151,Factor2,2.64948508053869,single_group
F153,Factor2,0.0155120117723403,single_group
F154,Factor2,-0.24262055721794,single_group
F155,Factor2,0.00680389932158438,single_group
F156,Factor2,0.0014283657761649,single_group
F157,Factor2,-0.785082226246665,single_group
F158,Factor2,-1.26134397560724,single_group
F159,Factor2,-0.997401553355056,single_group
F016,Factor2,3.10367870703569,single_group
F160,Factor2,-0.691362729442742,single_group
F161,Factor2,0.152826803512669,single_group
F162,Factor2,1.64990369859725,single_group
F163,Factor2,0.801995225517546,single_group
F164,Factor2,1.71140725545466,single_group
F165,Factor2,-0.546452727191282,single_group
F166,Factor2,-2.12570998693657,single_group
F167,Factor2,-0.422194588642058,single_group
F168,Factor2,1.76932699498408,single_group
F169,Factor2,-0.0770060877884507,single_group
F017,Factor2,0.726704238200532,single_group
F170,Factor2,0.989920289217528,single_group
F171,Factor2,0.306504935396215,single_group
F172,Factor2,-0.00327236476442336,single_group
F173,Factor2,-2.71308919517543,single_group
F174,Factor2,3.33932570920805,single_group
F176,Factor2,9.2308074759393e-05,single_group
F177,Factor2,-0.0155345170858826,single_group
F178,Factor2,-0.722357021809627,single_group
F179,Factor2,0.188640892127378,single_group
F018,Factor2,-2.93662584608242,single_group
F180,Factor2,0.357827143281759,single_group
F181,Factor2,1.65219503957183,single_group
F182,Factor2,0.139616890704819,single_group
F183,Factor2,1.44869269333604,single_group
F184,Factor2,0.201491058436823,single_group
F185,Factor2,-1.52790447905781,single_group
F186,Factor2,0.0131648477282636,single_group
F187,Factor2,1.34863614226312,single_group
F188,Factor2,-0.182873583716881,single_group
