feature,factor,value,view
NC_059454.1+LOC100380652,Factor10,0.144610286474553,HostRNA
NC_059453.1+mx2,Factor10,0.0853021860320197,HostRNA
NC_059447.1+LOC106607104,Factor10,0.0102188864516688,HostRNA
NC_059446.1+LOC106605689,Factor10,0.0960644593274338,HostRNA
NC_059460.1+LOC106578557,Factor10,-0.0118551834756857,HostRNA
NC_059443.1+LOC106574762,Factor10,-0.00110913442640919,HostRNA
NC_059449.1+LOC123744209,Factor10,-0.00895892994709685,HostRNA
NC_059456.1+LOC106570829,Factor10,0.141019412438869,HostRNA
NC_059448.1+dnajc3b,Factor10,0.0723801323441895,HostRNA
NC_059446.1+cdhr2,Factor10,-0.0743819076079017,HostRNA
NC_059456.1+LOC106571081,Factor10,0.0726034482128294,HostRNA
NC_059465.1+plcxd3,Factor10,-0.0169945386904701,HostRNA
NC_059468.1+agr2,Factor10,-0.111781005832454,HostRNA
NC_059447.1+LOC106606429,Factor10,-0.00786463903010446,HostRNA
NC_059450.1+LOC106611119,Factor10,0.184281684093887,HostRNA
NW_025549562.1+LOC123738350,Factor10,0.0557533790823434,HostRNA
NC_059466.1+LOC106586439,Factor10,0.0425126532505688,HostRNA
NC_059456.1+LOC106572760,Factor10,0.0200145821182738,HostRNA
NC_059445.1+LOC106602715,Factor10,0.00371810866959381,HostRNA
NC_059444.1+LOC106599471,Factor10,0.13571887274021,HostRNA
NC_059465.1+npc1l1,Factor10,-0.000560776319041709,HostRNA
NC_059450.1+rsrp1,Factor10,0.112251197406489,HostRNA
NC_059467.1+LOC106587204,Factor10,-0.0223740122004191,HostRNA
NC_059466.1+LOC106586429,Factor10,-0.00190701172124191,HostRNA
NC_059457.1+LOC106574371,Factor10,0.121699266846016,HostRNA
NC_059454.1+LOC100270810,Factor10,0.0712953876153927,HostRNA
NC_059463.1+asic1b,Factor10,0.0945358596546837,HostRNA
NC_059455.1+LOC106561261,Factor10,0.0395120787488405,HostRNA
NC_059458.1+atp7b,Factor10,0.0505594990430192,HostRNA
NC_059459.1+LOC106596604,Factor10,0.000360978932185625,HostRNA
NC_059453.1+LOC106565346,Factor10,-0.000250933803318744,HostRNA
NC_059450.1+LOC106612255,Factor10,-0.00297827798794141,HostRNA
NC_059450.1+zgc:92242,Factor10,0.01532387823176,HostRNA
NC_059459.1+LOC106594765,Factor10,-0.0545810759335878,HostRNA
NC_059465.1+thbs4a,Factor10,0.125940986718812,HostRNA
NW_025547269.1+tap2b,Factor10,0.0195016461438585,HostRNA
NC_059459.1+LOC123723834,Factor10,0.0384746485259265,HostRNA
NC_059454.1+LOC106566649,Factor10,0.0327577069576625,HostRNA
NC_059450.1+pacc1,Factor10,0.0603670834657329,HostRNA
NC_059468.1+LOC106588292,Factor10,-0.0763187225966844,HostRNA
NC_059448.1+fel,Factor11,-0.0163951404691723,HostRNA
NC_059468.1+LOC106588400,Factor11,0.0592730420653498,HostRNA
NC_059468.1+LOC123730958,Factor11,0.164830387198581,HostRNA
NC_001960.1+rna133439,Factor11,-1.05124006002505,HostRNA
NC_059445.1+LOC106602161,Factor11,-0.159580566456217,HostRNA
NC_059455.1+LOC106570190,Factor11,-0.297114855636556,HostRNA
NC_059449.1+LOC106610497,Factor11,-0.0936058340254227,HostRNA
NC_059457.1+LOC106574241,Factor11,-0.256796829143838,HostRNA
NC_001960.1+rna133441,Factor11,-1.04314775347541,HostRNA
NC_059443.1+afp4,Factor11,-0.293833587900223,HostRNA
NC_059463.1+LOC123729671,Factor11,-0.0665434693290344,HostRNA
NC_059448.1+ubil,Factor11,-0.319379127357616,HostRNA
NC_059466.1+LOC106586541,Factor11,-0.169393108524917,HostRNA
NC_059468.1+LOC123730988,Factor11,0.17743849599674,HostRNA
NC_059460.1+acta2,Factor11,-0.132666072866757,HostRNA
NC_059458.1+LOC106575168,Factor11,-0.203443662144099,HostRNA
NC_059448.1+zanl,Factor11,-0.0109802023368832,HostRNA
NC_059443.1+LOC106581127,Factor11,-0.0478634834169013,HostRNA
NC_059450.1+LOC106612300,Factor11,0.00224400729187057,HostRNA
NW_025550529.1+LOC123739521,Factor11,0.080440094990472,HostRNA
NC_059469.1+LOC106589387,Factor11,-0.105865291087554,HostRNA
NC_059444.1+elof1,Factor11,-0.11913661363964,HostRNA
NC_059447.1+ost4,Factor11,-0.00536629958334248,HostRNA
NC_059443.1+LOC106574856,Factor11,-0.0370613696817797,HostRNA
NC_059452.1+slc12a1,Factor11,0.0957438387491529,HostRNA
NC_001960.1+rna133438,Factor11,-0.635089137600265,HostRNA
NC_059454.1+LOC106567267,Factor11,0.191835898794471,HostRNA
NC_059450.1+apoa1,Factor11,-0.23765488970245,HostRNA
NC_059445.1+LOC106602162,Factor11,-0.19828713989969,HostRNA
NC_059454.1+LOC106567403,Factor11,-0.137152460895068,HostRNA
NC_059464.1+LOC106584699,Factor11,-0.0163560639834256,HostRNA
NW_025549707.1+LOC106597196,Factor11,0.000657020683036324,HostRNA
NC_059455.1+LOC106570173,Factor11,0.129916822054304,HostRNA
NC_059451.1+LOC106560239,Factor11,-0.0110425920962237,HostRNA
NC_059464.1+LOC106584698,Factor11,0.0629922857629223,HostRNA
NC_059448.1+zgc:194655,Factor11,-0.126636335530951,HostRNA
NC_059459.1+LOC106576775,Factor11,0.0620793025035212,HostRNA
NC_059442.1+LOC106587655,Factor11,-0.28522625659028,HostRNA
NC_059444.1+cnn1b,Factor11,-0.151231355195941,HostRNA
NC_059454.1+LOC100380643,Factor11,0.0149395038564507,HostRNA
NC_059443.1+LOC106589071,Factor11,-0.136400401526314,HostRNA
NC_059443.1+gadl1,Factor11,0.0425290996971787,HostRNA
NC_059460.1+LOC106578890,Factor11,0.105911984482618,HostRNA
NC_059449.1+LOC106592508,Factor11,-0.212282752810139,HostRNA
NC_059446.1+LOC123743132,Factor11,0.0309416172380119,HostRNA
NC_059453.1+LOC123725565,Factor11,-0.535376447065488,HostRNA
NC_059442.1+LOC106569632,Factor11,0.160676133520823,HostRNA
NC_059470.1+LOC106590295,Factor11,0.157097191152741,HostRNA
NC_059449.1+isp2,Factor11,-0.0653659742049598,HostRNA
NW_025547491.1+LOC123731929,Factor11,-0.0963626297302072,HostRNA
NC_059443.1+LOC106587486,Factor11,0.106668422629734,HostRNA
NC_059450.1+LOC106610834,Factor11,-0.207705086061338,HostRNA
NC_059443.1+LOC106577499,Factor11,0.0433976206181471,HostRNA
NC_059456.1+LOC106571178,Factor11,-0.0137833517346817,HostRNA
NC_059448.1+LOC106608845,Factor11,-0.0121760431829113,HostRNA
NW_025549708.1+LOC123738713,Factor11,-0.0422491394728451,HostRNA
NC_059443.1+LOC106577505,Factor11,-0.0633925016172194,HostRNA
NW_025549279.1+LOC100380663,Factor11,-0.0122368309792819,HostRNA
NC_059461.1+ret2,Factor11,-0.301360218458287,HostRNA
NC_059455.1+LOC100136439,Factor11,0.0910381824198029,HostRNA
NC_059447.1+LOC123743428,Factor11,0.0903876126142282,HostRNA
NC_059451.1+rbpms2a,Factor11,-0.0154869723309641,HostRNA
NC_059448.1+LOC106599773,Factor11,0.0867017704629598,HostRNA
NC_059450.1+LOC106611713,Factor11,-0.00446205770329508,HostRNA
NC_059451.1+LOC100196494,Factor11,-0.0823089925857364,HostRNA
NC_059444.1+LOC106601071,Factor11,-0.00708029034251545,HostRNA
NC_059448.1+LOC106608508,Factor11,-0.195891499351408,HostRNA
NC_059448.1+LOC106609541,Factor11,0.0809393783130179,HostRNA
NC_059457.1+LOC106573078,Factor11,0.0845583557521691,HostRNA
NC_059459.1+LOC106577917,Factor11,0.0628681070732189,HostRNA
NC_059446.1+LOC106605287,Factor11,-0.0244252579479451,HostRNA
NC_059450.1+LOC106612633,Factor11,-0.00415456003522738,HostRNA
NC_059456.1+LOC106571269,Factor11,-0.0243796917097536,HostRNA
NC_059461.1+LOC100136573,Factor11,0.0133885023206502,HostRNA
NC_059444.1+LOC106601072,Factor11,-0.00625501509497157,HostRNA
NC_059453.1+LOC123725581,Factor11,-0.125737863078797,HostRNA
NC_059454.1+LOC106566298,Factor11,0.0770941541131539,HostRNA
NC_059463.1+LOC106583599,Factor11,0.0559031657164748,HostRNA
NW_025548300.1+LOC123732866,Factor11,-0.480098773146054,HostRNA
NC_059453.1+LOC106565579,Factor11,0.0183913163837711,HostRNA
NC_059445.1+LOC106602736,Factor11,0.00570266018678192,HostRNA
NC_059453.1+LOC123725462,Factor11,-0.00662190381919044,HostRNA
NC_059443.1+LOC100136446,Factor11,0.00366991635633524,HostRNA
NC_059460.1+LOC106578982,Factor11,0.0123626067367007,HostRNA
NC_059450.1+LOC106612508,Factor11,0.038172513265387,HostRNA
NC_059447.1+LOC106600318,Factor11,-0.0182140233084632,HostRNA
NC_059461.1+LOC106592016,Factor11,0.0140409382310325,HostRNA
NC_059458.1+LOC123728348,Factor11,-0.428515624815339,HostRNA
NC_059446.1+LOC106604090,Factor11,0.0150264211460961,HostRNA
NC_059452.1+LOC106594559,Factor11,0.0252583562816692,HostRNA
NC_059450.1+LOC123744634,Factor11,-0.546090671372625,HostRNA
NC_059452.1+LOC106563252,Factor11,-0.0300404289024566,HostRNA
NC_059463.1+LOC106583595,Factor11,0.0497334936665574,HostRNA
NC_059455.1+slc6a19,Factor11,-0.0175901065780222,HostRNA
NC_059458.1+LOC123728265,Factor11,-0.0320024116997329,HostRNA
NC_059455.1+LOC106570460,Factor11,0.313571031424032,HostRNA
NC_059444.1+LOC106600603,Factor11,-0.00698250387135871,HostRNA
NC_001960.1+rna133449,Factor11,-0.558164726369266,HostRNA
NC_059448.1+LOC106609426,Factor11,0.0795874623888404,HostRNA
NC_059469.1+rbp4,Factor11,-0.00324316461519015,HostRNA
NC_059442.1+LOC106592479,Factor11,-0.299269165117453,HostRNA
NC_059462.1+LOC106581733,Factor11,-0.0175673928242931,HostRNA
NC_059457.1+LOC106591349,Factor11,-0.437872792238524,HostRNA
NC_059444.1+LOC106598496,Factor11,-0.0236010047988158,HostRNA
NC_059461.1+LOC106580347,Factor11,-0.00250489022789578,HostRNA
NW_025547454.1+LOC106597645,Factor11,-0.0665996133636942,HostRNA
NC_059443.1+LOC106578919,Factor11,-0.125796429930837,HostRNA
NW_025550869.1+LOC106590792,Factor11,0.00539173795035871,HostRNA
NC_059456.1+mmp9,Factor11,0.0232688540034444,HostRNA
NC_059446.1+LOC106605691,Factor11,-0.00155776997451336,HostRNA
NC_059448.1+LOC106608877,Factor11,0.1859597274162,HostRNA
NW_025547269.1+psmb9-a,Factor11,-0.0970449238352337,HostRNA
NC_059449.1+LOC106610314,Factor11,0.153293762550751,HostRNA
NC_059442.1+LOC106586810,Factor11,-0.024580712083325,HostRNA
NC_059459.1+LOC106576710,Factor11,0.0405283300834612,HostRNA
NC_059443.1+LOC106578009,Factor11,0.0133174380095232,HostRNA
NC_059447.1+LOC123743438,Factor11,0.00490883161463004,HostRNA
NC_059453.1+LOC106564730,Factor11,0.272304838536338,HostRNA
NC_059444.1+LOC106601077,Factor11,-0.00954430646712756,HostRNA
NC_059442.1+LOC106610502,Factor11,0.271733097975605,HostRNA
NC_059446.1+LOC106605692,Factor11,0.0271144454233969,HostRNA
NC_059451.1+LOC106561182,Factor11,0.000732564973885484,HostRNA
NC_059444.1+LOC100136434,Factor11,-0.219385177086129,HostRNA
NC_059462.1+LOC106581830,Factor11,0.213360776742128,HostRNA
NC_059451.1+LOC106560454,Factor11,-0.0312644493121756,HostRNA
NC_059461.1+LOC106580821,Factor11,-0.00562966872636764,HostRNA
NC_059445.1+hspb1,Factor11,-0.0235968224414263,HostRNA
NC_059460.1+LOC106578314,Factor11,-0.193722177258944,HostRNA
NC_059458.1+LOC106576106,Factor11,0.0131124855340459,HostRNA
NC_059442.1+LOC106612024,Factor11,-0.246976737215655,HostRNA
NC_059442.1+LOC106561458,Factor11,-0.207236991626873,HostRNA
NC_059447.1+LOC106606647,Factor11,-0.0370751622253892,HostRNA
NC_059450.1+LOC106612831,Factor11,-0.035828388012358,HostRNA
NC_059461.1+LOC106580299,Factor11,0.00862913552801141,HostRNA
NC_059455.1+mpz,Factor11,-0.38937212329627,HostRNA
NC_059470.1+LOC123731531,Factor11,0.0193807951870693,HostRNA
NC_059445.1+pdlim3a,Factor11,-0.0486540513684753,HostRNA
NC_059458.1+LOC106575599,Factor11,-0.34749628871515,HostRNA
NC_059443.1+LOC106588082,Factor11,-0.00234614160680471,HostRNA
NC_059468.1+abcb3,Factor11,0.18563520092249,HostRNA
NW_025548372.1+LOC123723754,Factor11,0.0160360904069045,HostRNA
NC_059444.1+LOC106601736,Factor11,-0.201704571552007,HostRNA
NW_025547500.1+LOC123724015,Factor11,-0.0390422899675017,HostRNA
NC_059453.1+myl9b,Factor11,0.00616841917105859,HostRNA
NC_059442.1+tpm2,Factor11,-0.00797270285917456,HostRNA
NC_059447.1+hba,Factor11,0.0095460944496572,HostRNA
NC_059444.1+LOC100136576,Factor11,0.000277860738815783,HostRNA
NC_059451.1+LOC106560919,Factor11,-0.00200081371314203,HostRNA
NC_059442.1+mot9,Factor11,-0.229788571322243,HostRNA
NC_059442.1+cfd,Factor11,0.0612089519098491,HostRNA
NC_059443.1+LOC123728683,Factor11,-0.175950327251169,HostRNA
NC_059467.1+saa5,Factor11,0.0238736650843526,HostRNA
NC_059461.1+LOC106580183,Factor11,-0.0398134781952594,HostRNA
NC_059454.1+LOC106567787,Factor11,-0.341012121891579,HostRNA
NC_059445.1+LOC106593843,Factor11,-0.00417897932814329,HostRNA
NC_059442.1+LOC106604599,Factor11,-0.194211153943086,HostRNA
NC_059448.1+LOC106597302,Factor11,0.227814101471751,HostRNA
NC_059464.1+LOC106597275,Factor11,0.140779912846513,HostRNA
NC_059457.1+ccl25b,Factor11,-0.00462893022112612,HostRNA
NC_059447.1+LOC106607380,Factor11,0.0939452352187094,HostRNA
NC_059465.1+ccl19a.1,Factor11,0.0244093230148243,HostRNA
NC_059443.1+LOC106594168,Factor11,-0.117820690425407,HostRNA
NC_059445.1+mmp13,Factor11,0.0817006014211977,HostRNA
NC_059462.1+LOC106581666,Factor11,0.381136520601289,HostRNA
NC_059464.1+LOC106591811,Factor11,0.0134376292206178,HostRNA
NC_059454.1+LOC106567093,Factor11,-0.173547398145378,HostRNA
NC_059444.1+LOC106600852,Factor11,0.369143855680865,HostRNA
NC_059468.1+LOC106588865,Factor11,-0.123471123559145,HostRNA
NC_059468.1+LOC106589096,Factor11,-0.0316276280230445,HostRNA
NC_059460.1+lrp2b,Factor11,-0.00177796086972636,HostRNA
NC_059459.1+cxcl12a,Factor11,0.179065522769428,HostRNA
NC_059445.1+LOC106591957,Factor11,-0.0456640565344021,HostRNA
NC_059447.1+LOC123723770,Factor11,0.0115357017352831,HostRNA
NC_059449.1+pdli3,Factor11,-0.0067037497394639,HostRNA
NC_059452.1+hce1,Factor11,-0.00307538980219146,HostRNA
NC_059468.1+LOC106588714,Factor11,-0.275197616108775,HostRNA
NW_025548201.1+LOC106591921,Factor11,-0.0633424872963766,HostRNA
NC_059461.1+LOC106580088,Factor11,-0.150518229816175,HostRNA
NC_059443.1+LOC123734193,Factor11,-0.0048610674005217,HostRNA
NC_059444.1+LOC106600868,Factor11,0.0108450465563772,HostRNA
NC_059457.1+rtp3,Factor11,0.0114023172217791,HostRNA
NC_059457.1+LOC106573503,Factor11,0.0905832494566879,HostRNA
NC_059450.1+LOC106611098,Factor11,0.115637249854366,HostRNA
NC_059469.1+col1a1b,Factor11,0.302868024415544,HostRNA
NC_059444.1+LOC100136584,Factor11,0.000658943045634703,HostRNA
NC_059447.1+LOC123724067,Factor11,0.0112714369686093,HostRNA
NC_059464.1+LOC106584496,Factor11,0.277339584911966,HostRNA
NC_059458.1+lum,Factor11,0.207893043288299,HostRNA
NC_059451.1+tpm1,Factor11,0.111023716414786,HostRNA
NC_059447.1+LOC106607372,Factor11,0.013097674658674,HostRNA
NC_059470.1+LOC106590538,Factor11,-0.086398574543786,HostRNA
NC_059442.1+LOC100194678,Factor11,-0.016874869271911,HostRNA
NC_059457.1+gpx4a,Factor11,-0.0871125247171297,HostRNA
NC_059461.1+LOC106580076,Factor11,-0.00621639293870927,HostRNA
NC_059470.1+LOC106590247,Factor11,0.148586586272283,HostRNA
NW_025547958.1+LOC106598467,Factor11,0.0831221247329244,HostRNA
NC_059458.1+LOC100380696,Factor11,0.267135184040946,HostRNA
NC_059450.1+LOC106612854,Factor11,-0.36158817919609,HostRNA
NC_059461.1+slc6a4b,Factor11,-0.368374146009997,HostRNA
NC_059459.1+LOC106577395,Factor11,-0.217136775761786,HostRNA
NC_059457.1+prs23,Factor11,-0.00856349722833182,HostRNA
NC_059450.1+spon2b,Factor11,0.0034210969550542,HostRNA
NC_059448.1+LOC106608612,Factor11,0.00725714746036459,HostRNA
NC_059450.1+lpp60,Factor11,-0.0309865807104274,HostRNA
NC_059459.1+LOC106577961,Factor11,-0.00318603267007082,HostRNA
NC_059456.1+LOC106572749,Factor11,-0.305689216430945,HostRNA
NC_059462.1+LOC100286503,Factor11,0.0268866927889825,HostRNA
NC_059455.1+LOC106570159,Factor11,-0.234588036400364,HostRNA
NW_025549982.1+LOC106598333,Factor11,-0.0225047739956203,HostRNA
NC_059447.1+LOC100194731,Factor11,-0.206649916920701,HostRNA
NC_059447.1+mbl2,Factor11,0.404676886073334,HostRNA
NC_059444.1+LOC106601074,Factor11,-0.0923804036734835,HostRNA
NC_059460.1+cavin1,Factor11,-0.00150586034286922,HostRNA
NC_059448.1+LOC106609495,Factor11,-0.0504840446240667,HostRNA
NC_059455.1+LOC106568853,Factor11,-0.0133516043023315,HostRNA
NC_059450.1+LOC106611720,Factor11,0.00736932881646011,HostRNA
NC_059444.1+LOC106601915,Factor11,-0.0950957923054368,HostRNA
NC_059463.1+LOC106583653,Factor11,0.000801805246680125,HostRNA
NC_059450.1+LOC106611397,Factor11,0.00725428325775566,HostRNA
NC_059450.1+tgfbi,Factor11,0.21217715272926,HostRNA
NC_059445.1+glb1,Factor11,-0.162355991584068,HostRNA
NC_059450.1+LOC123744732,Factor11,0.00406514671854637,HostRNA
NC_059462.1+LOC106582581,Factor11,0.451892181736001,HostRNA
NC_059444.1+LOC106600490,Factor11,-0.306198249364679,HostRNA
NC_059447.1+LOC106608185,Factor11,-0.11563429957276,HostRNA
NC_059453.1+prelp,Factor11,-0.0793156056733692,HostRNA
NC_059469.1+LOC106589822,Factor11,0.0204005984178063,HostRNA
NC_059461.1+LOC106581002,Factor11,0.240277876850332,HostRNA
NC_059466.1+LOC106586886,Factor11,-0.103702368765043,HostRNA
NC_059459.1+LOC106576938,Factor11,-0.0129603358823397,HostRNA
NC_059469.1+asah2,Factor11,-0.100271909630915,HostRNA
NC_059450.1+dusp1,Factor11,-0.356030773528866,HostRNA
NC_059465.1+klf9,Factor11,-0.114336803317522,HostRNA
NC_059450.1+LOC106610841,Factor11,0.0574346793933476,HostRNA
NC_059468.1+LOC100136435,Factor11,0.0452198339932737,HostRNA
NC_059448.1+LOC106608552,Factor11,0.0128479874661799,HostRNA
NC_059456.1+mamdc2a,Factor11,0.070799170073155,HostRNA
NC_059468.1+LOC106588939,Factor11,0.381980913354412,HostRNA
NC_059448.1+LOC106608950,Factor11,0.00281706514873097,HostRNA
NC_059455.1+LOC106570128,Factor11,-0.122957231611295,HostRNA
NC_059450.1+LOC106612582,Factor11,0.310726776814029,HostRNA
NC_059444.1+LOC106593002,Factor11,-0.00909270967264664,HostRNA
NC_059452.1+c6,Factor11,0.361971885137015,HostRNA
NC_059455.1+LOC106570152,Factor11,0.205632614722319,HostRNA
NC_059456.1+LOC106572423,Factor11,0.0054661755193762,HostRNA
NC_059451.1+LOC100195293,Factor11,0.323039502013327,HostRNA
NC_059442.1+LOC106601584,Factor11,-0.14656336040022,HostRNA
NC_059455.1+LOC106570356,Factor11,-0.0241672830245234,HostRNA
NW_025550562.1+LOC100380615,Factor11,0.00341885232246691,HostRNA
NC_059442.1+LOC106561820,Factor11,0.00317670120215639,HostRNA
NC_059442.1+LOC106568681,Factor11,-0.00620614677430391,HostRNA
NW_025549709.1+LOC123738715,Factor11,-0.0325151769407254,HostRNA
NC_059454.1+LOC106566399,Factor11,-0.0260920587081033,HostRNA
NC_059467.1+crld2,Factor11,-0.123310932616313,HostRNA
NC_059458.1+LOC106576384,Factor11,0.117853808170053,HostRNA
NC_059450.1+LOC106613249,Factor11,-0.180876837148329,HostRNA
NC_059442.1+LOC106612488,Factor11,-0.00987146345996978,HostRNA
NC_059456.1+LOC106571431,Factor11,0.0455958010220863,HostRNA
NC_059450.1+LOC106612711,Factor11,-0.181237930486254,HostRNA
NC_059450.1+LOC100380299,Factor11,0.0803021053505856,HostRNA
NC_059452.1+epdl2,Factor11,-0.0198065934886274,HostRNA
NC_059457.1+LOC106593628,Factor11,0.184083450754436,HostRNA
NC_059450.1+LOC106611589,Factor11,0.057231293225335,HostRNA
NC_059456.1+LOC106572526,Factor11,-0.0258731871549097,HostRNA
NC_059453.1+LOC123725541,Factor11,-0.224090628553292,HostRNA
NC_059469.1+LOC106589894,Factor11,0.218518976803205,HostRNA
NW_025548489.1+LOC123733099,Factor11,0.022998318970315,HostRNA
NC_059469.1+LOC106589839,Factor11,0.0410599562457034,HostRNA
NC_059468.1+LOC106589109,Factor11,-0.293584678221481,HostRNA
NC_059469.1+LOC106589386,Factor11,0.012910113456216,HostRNA
NC_059461.1+LOC106581480,Factor11,0.042196025280302,HostRNA
NC_059442.1+LOC106568813,Factor11,0.101044877349705,HostRNA
NC_059460.1+pi15a,Factor11,-0.170513596069311,HostRNA
NC_059445.1+LOC100194720,Factor11,-0.0563488295891188,HostRNA
NC_059461.1+isg15,Factor11,-0.012465443512113,HostRNA
NC_059458.1+LOC106576427,Factor11,-0.0908040139079028,HostRNA
NC_059444.1+LOC106599076,Factor11,0.0356145427420632,HostRNA
NC_001960.1+rna133451,Factor11,-0.519979705576751,HostRNA
NC_059468.1+LOC106588725,Factor11,-0.0114792294483297,HostRNA
NC_059459.1+scdb,Factor11,0.0283755346684723,HostRNA
NC_059446.1+LOC123743131,Factor11,-0.143214353418914,HostRNA
NC_059470.1+LOC123731535,Factor11,0.000109152058675159,HostRNA
NC_059442.1+actn1,Factor11,0.082405191487662,HostRNA
NC_059444.1+LOC123741740,Factor11,-0.00089591191903564,HostRNA
NC_059445.1+LOC106602685,Factor11,-0.00585564027598719,HostRNA
NC_059447.1+aqp8,Factor11,-0.00820248757157575,HostRNA
NC_059460.1+LOC106578631,Factor11,-0.0232574018980667,HostRNA
NC_059444.1+LOC106601559,Factor11,0.113231099998183,HostRNA
NC_059460.1+LOC106579337,Factor11,0.0706944153976519,HostRNA
NC_059454.1+LOC106568508,Factor11,-0.0162396064719341,HostRNA
NC_059443.1+LOC106590330,Factor11,-0.221048861381746,HostRNA
NC_059460.1+cubn,Factor11,-0.000607027260384403,HostRNA
NC_059453.1+LOC101448032,Factor11,-0.0140016205035293,HostRNA
NC_059455.1+LOC106592181,Factor11,-0.113938551816059,HostRNA
NC_059453.1+nbl1,Factor11,-0.0154213738939744,HostRNA
NC_059466.1+LOC106586419,Factor11,0.00326774393536623,HostRNA
NC_059455.1+LOC106570315,Factor11,-0.181060323922263,HostRNA
NC_059468.1+LOC106588303,Factor11,-0.0261326091590539,HostRNA
NC_059455.1+LOC106568918,Factor11,0.251502403682244,HostRNA
NC_059463.1+LOC106582712,Factor11,-0.00481167360865046,HostRNA
NC_059442.1+LOC106608814,Factor11,0.00537867436521936,HostRNA
NC_059447.1+col1a1a,Factor11,0.342765901796902,HostRNA
NC_059468.1+LOC106588402,Factor11,-0.0180106594020433,HostRNA
NC_059457.1+LOC106573483,Factor11,0.000691464038146522,HostRNA
NC_059463.1+helz2a,Factor11,0.0507646496889023,HostRNA
NC_059447.1+ctsbb,Factor11,0.0233294481635006,HostRNA
NC_059451.1+LOC106613965,Factor11,0.0880707969059048,HostRNA
NC_059459.1+LOC106577553,Factor11,0.0293179527205884,HostRNA
NC_059442.1+LOC106560797,Factor11,-0.0272374902070719,HostRNA
NC_059443.1+apoeb,Factor11,0.0415056590868062,HostRNA
NC_059453.1+LOC106566147,Factor11,0.0638879398590561,HostRNA
NC_059443.1+LOC106588089,Factor11,0.00217312009062679,HostRNA
NC_059442.1+tnca,Factor11,0.35606278268764,HostRNA
NC_059469.1+si:ch73-288o11.4,Factor11,-0.0612261451179722,HostRNA
NC_059450.1+si:dkeyp-118h9.7,Factor11,-0.00465438651362154,HostRNA
NC_059452.1+LOC106562955,Factor11,-0.10735203746187,HostRNA
NC_059458.1+LOC123728180,Factor11,0.00792033968953289,HostRNA
NC_059457.1+LOC123727924,Factor11,-0.0585574180474567,HostRNA
NC_059445.1+LOC106603012,Factor11,-0.00513657673978062,HostRNA
NC_059448.1+LOC106576454,Factor11,0.417203803462321,HostRNA
NC_059468.1+LOC106588632,Factor11,-0.000467482669404504,HostRNA
NC_059452.1+LOC106562962,Factor11,0.188562813365436,HostRNA
NC_059454.1+LOC106567965,Factor11,-0.227202719893279,HostRNA
NC_059451.1+elavl4,Factor11,-0.43370819972921,HostRNA
NC_059447.1+LOC106606396,Factor11,0.00324402599591092,HostRNA
NC_059442.1+lyz,Factor11,0.201498697552248,HostRNA
NC_059444.1+LOC101448011,Factor11,0.00362321419360009,HostRNA
NC_059457.1+alpi.2,Factor11,-0.120248247046552,HostRNA
NC_059451.1+LOC106560296,Factor11,0.239061942553816,HostRNA
NC_059442.1+slc5a1,Factor11,0.00127708336533329,HostRNA
NC_059451.1+meltf,Factor11,0.00489143041161647,HostRNA
NC_059450.1+LOC106612870,Factor11,0.207313069737282,HostRNA
NC_059455.1+LOC106570558,Factor11,-0.433412925681636,HostRNA
NC_059459.1+sb:cb1058,Factor11,0.043217014614436,HostRNA
NC_059445.1+LOC123742455,Factor11,0.00350103761096197,HostRNA
NC_059452.1+LOC106563358,Factor11,-0.00407586365844104,HostRNA
NC_059455.1+LOC106569843,Factor11,0.00802496329639333,HostRNA
NC_059449.1+LOC106610225,Factor11,-0.138948803959407,HostRNA
NC_059457.1+LOC106573930,Factor11,-0.234396834941641,HostRNA
NC_059454.1+LOC106567727,Factor11,-0.034351617629344,HostRNA
NC_059460.1+LOC106578378,Factor11,-0.000865315097379005,HostRNA
NC_059451.1+faxdc2,Factor11,-0.00481496717033552,HostRNA
NC_059444.1+LOC106601904,Factor11,0.240632810435499,HostRNA
NC_059459.1+LOC106577766,Factor11,0.186050344051608,HostRNA
NC_059468.1+LOC106588634,Factor11,0.0310731507793298,HostRNA
NC_059454.1+si:ch211-117c9.2,Factor11,0.0108340179853877,HostRNA
NC_059452.1+LOC106563533,Factor11,-0.00954170733022206,HostRNA
NC_059463.1+LOC106582948,Factor11,0.0319784572494028,HostRNA
NC_059450.1+fbln4,Factor11,-0.119831606338191,HostRNA
NC_059466.1+LOC106586667,Factor11,-0.0551587478623435,HostRNA
NC_059445.1+LOC106603518,Factor11,-0.347138948576548,HostRNA
NC_059452.1+LOC106563597,Factor11,0.000269878417554595,HostRNA
NC_059454.1+LOC123726206,Factor11,-0.0071578323653606,HostRNA
NC_059454.1+slmapb,Factor11,0.0454462974110438,HostRNA
NC_059447.1+LOC106606327,Factor11,0.110186769471392,HostRNA
NC_059445.1+LOC106602539,Factor11,0.0103890858015234,HostRNA
NC_059447.1+LOC106607932,Factor11,0.00748500860258341,HostRNA
NC_059444.1+LOC100136453,Factor11,0.109086781785328,HostRNA
NC_059447.1+LOC106607151,Factor11,0.00356843066466763,HostRNA
NC_059455.1+LOC106569131,Factor11,0.0131760189588811,HostRNA
NC_059451.1+LOC106613694,Factor11,-0.00754485218479225,HostRNA
NC_059443.1+LOC106579093,Factor11,0.0102425367870667,HostRNA
